genre:disco	1ZW2gMRUTuxkUjCY9p2ynt	Headman	Not About - Dub
genre:disco	58boZC7wLrDxiJAmiX2f53	Joe Goddard	Cool It Down
genre:disco	1uEmAaoTTqQYkkHRfWUDrf	Deniece Williams	All I Need
genre:disco	3LmpE8bslDl20VUvuX3on9	Richard Grey	Give You the World - Original Mix
genre:disco	43hrinc8rsLGczYnkpHNnX	Edu Imbernon	Kind of Love
genre:disco	2zS6awP0j8XDgkGRMm2DMB	Loleatta Holloway	Crash Goes Love (House Remix Radio Edit)
genre:disco	5N2ZS0DbIEdS2HaIEdvHXm	Lyane Hegemann	Will dass Du bleibst
genre:disco	5BGwUEjbcJ7VvZtxBw0xMr	Robert Hood	Funky Souls - Club 246 Mix
genre:disco	4qfVFRnZBXbpu4rpFsA8rm	Christian Lais	Anders
genre:disco	6dOT6o1A4IsReQRlSeKb9U	Romina Valentin	Fremder Mann
genre:disco	0m6E6v21wat713wnI1JiPf	Marek Szurpik	Świat Nie Wierzy Łzom
genre:disco	5yWKAqC8rV2pVIVPo3Szh6	Chaka Khan	Through the Fire
genre:disco	3H8Plk6ndJxnoS1bOA0RQh	Tommy Fischer	Du bist nicht schwindelfrei
genre:disco	2OeUw2a3knGo7fTcct7hNq	Seamus Haji	Disco Crown
genre:disco	4CEZZT4CwJMJiImFpJYIEF	The Emotions	Don't Ask My Neighbors
genre:disco	0kJX6KX3mWwvy9mdq5vdLV	Fantasy	Geh mit Ihm - Fox Edit
genre:disco	6ohFLbjeNodAgQj90s3swk	Perel	Real
genre:disco	7hbe6b3yFBVCk2gDZnAIsb	Yarbrough & Peoples	Be a Winner
genre:disco	124y20EnmyTZREoAlujP9I	Iñigo Vontier	Setsi
genre:disco	3LXyOFcWlsoWOCykmBm4Ln	People's Choice	Here We Go Again
genre:disco	7b0Gn8bBDplU7IVDBxOkL5	Moullinex	Trabalho
genre:disco	5qIc0XVQPLKdu02ZlbdCND	Rick Arena	Nur eine Nacht mit Anna
genre:disco	4pUsOhHb9btd7e0frfTCNA	DJ T.	Burning - Art Department Remix
genre:disco	3fvyiZEFOBHwkQU3OKYE9V	BB Jürgen	Viva Mallorca
genre:disco	5q2EA6JxkWX4qP4ttOBeUQ	Marcel de Van	Kosmolove
genre:disco	00MYxrtYX789nH4cf5qKoo	Marcus Kuno	Mein Herz brennt - 2024
genre:disco	3L4hwhZH2ZAoyMovvDfvYl	Dionigi	Light From Alien Words - Original Mix
genre:disco	0CS0o7PS3gyD6X4a0Zq99T	Modern Boots	On Fire - Extended Vocal Final Mix
genre:disco	66WZeeeRij66tUn019eaoU	Ken Martina	Goodbye - Extended New Remix
genre:disco	1QEpk67M88eopNkVaswkwO	Gladys Knight	I Who Have Nothing - Original Mix
genre:disco	4HAQyuOVkNdBhQacWHNhNI	Narada Michael Walden	Carry On
genre:disco	4kjzgDLbDwbfVoQyfxtCVv	Baciary	Bilet do wojska
genre:disco	7u7WaJKPUrqmM1S0TlK4hc	CHIC	Good Times
genre:disco	5wjZQORhfo496FFL3c9iIl	Attila der Partykönig	Moskau
genre:disco	4wlCsS7I39eQn3BRxyOYms	Mirko Hirsch	Return to Neon
genre:disco	0e9JZ8pkhFAyeL8yBbKunc	Heaven42	Lost in Your Heart
genre:disco	7b0Gn8bBDplU7IVDBxOkL5	Moullinex	Trabalho
genre:disco	5qIc0XVQPLKdu02ZlbdCND	Rick Arena	Nur eine Nacht mit Anna
genre:disco	4pUsOhHb9btd7e0frfTCNA	DJ T.	Burning - Art Department Remix
genre:disco	3fvyiZEFOBHwkQU3OKYE9V	BB Jürgen	Viva Mallorca
genre:disco	5q2EA6JxkWX4qP4ttOBeUQ	Marcel de Van	Kosmolove
genre:disco	00MYxrtYX789nH4cf5qKoo	Marcus Kuno	Mein Herz brennt - 2024
genre:disco	3L4hwhZH2ZAoyMovvDfvYl	Dionigi	Light From Alien Words - Original Mix
genre:disco	0CS0o7PS3gyD6X4a0Zq99T	Modern Boots	On Fire - Extended Vocal Final Mix
genre:disco	66WZeeeRij66tUn019eaoU	Ken Martina	Goodbye - Extended New Remix
genre:disco	1QEpk67M88eopNkVaswkwO	Gladys Knight	I Who Have Nothing - Original Mix
genre:disco	4HAQyuOVkNdBhQacWHNhNI	Narada Michael Walden	Carry On
genre:disco	4kjzgDLbDwbfVoQyfxtCVv	Baciary	Bilet do wojska
genre:disco	7u7WaJKPUrqmM1S0TlK4hc	CHIC	Good Times
genre:disco	5wjZQORhfo496FFL3c9iIl	Attila der Partykönig	Moskau
genre:disco	4wlCsS7I39eQn3BRxyOYms	Mirko Hirsch	Return to Neon
genre:disco	0e9JZ8pkhFAyeL8yBbKunc	Heaven42	Lost in Your Heart
genre:disco	2DXYHIzm4h1rQ5Ru6aIDzz	Classixx	Long Lost
genre:disco	3m6vSVtxEhUGT3vShcrusD	BIG DANCE	To szalone lata
genre:disco	40TF0gacm8dhjs50ywXHAh	Catz 'n Dogz	Reach (LSDXOXO Remix)
genre:disco	4vehHeqCDPlzGvl3oNd1VP	The Flirts	Dream Boy (Original Mix)
genre:disco	6uoG3PA69HB4ylOCCF8Rxw	Tommy	Joana (Du geile Sau)
genre:disco	4q7SUDsQy0SmERpQnRmFNx	Vanello	Fly, Rocket !
genre:disco	5fB2ar6EISobbB1tDeR9Ir	Sandro Marin	Noch einmal nach St. Tropez
genre:disco	3DpclbxxGdswrZX4qjoXMV	Tulioxi	Corsica In Agosto
genre:disco	7pdQ668PeWW9Gr7fH8qNZd	Billy Ocean	Upside Down
genre:disco	7zRaa5kZp6ZemUPA3LbEBH	Amtrac	Accountable
genre:disco	17nVOhtcqUVHmecZRlO5uF	Impuls	Bo Ty jesteś moim przeznaczeniem
genre:disco	5BjNMDrKW2fRUgLzTBP6IS	Ohio Players	Sweet Lil Lady
genre:disco	5To94P24BnvDoUh3OPn4OV	Colonel Abrams	Victim of Loving You (Underground Reprise)
genre:disco	5fcxALZpaVYHlDmGaZM8zu	Afro Medusa	Pasilda (AIR225) - Knee Deep Club Mix
genre:disco	4MqzD6Kx1JiziGoaoONea8	Maceo Plex	Mutant Romance
genre:disco	7uPz1Qd3faBCMR1jLjiEBW	Rick De Moore	It's Love
genre:disco	2ec9voVKmnCk2YFZHZjnTl	Rose Royce	Angel In the Sky
genre:disco	0b2mZ4zltftfWuT7qkzllp	LaMaro	Moja mała - Radio Edit
genre:disco	0qIaYRQsS0k7b29elOBgeT	Hot Chocolate	Every 1's a Winner
genre:disco	6GjcLKTBM5qPcq2fIJDjvE	Gesek	Słodka
genre:disco	7bK56SOLyLhr4w4Hh2wxPg	Huxley	Cuttin' Corners
genre:disco	5PubKGAlqKYiwE0KAMP72v	Donna Summer	Dinner with Gershwin (I Don't Wanna Get Hurt)
genre:disco	7B22w4JVTynWytMboLJXBE	Marcel de Van	Kosmolove 2 - Maxi-Version
genre:disco	6uRGLdHjm5QVShui1sBzDa	Skatebård	Fujicolor Pro 400H
genre:disco	1i2enuz3IID0GILk4V7SRm	The Three Degrees	When Will I See You Again
genre:disco	4Hai21WDVBQ4stN3NUZQ88	Copyright	Deeper (feat. Imaani) - Extended Version
genre:disco	7D66cleaWfN3KzJ0qVg1E6	Brick	Get Fired Up
genre:disco	3eEcqvBEypGVlibVJ9EZOM	Miguel Campbell	Tanz Nacht Muzik
genre:disco	63r9nV6ZdlbJZfoivHhm0J	b0ka	Let Go
genre:disco	1kN1NHUMwdjURCcMCso3YX	CamaSutra	Chcę Cię mieć na chwilę - Radio Edit
genre:disco	7HvoxA1QbLTFaQ5qYw249X	BIG DANCE	Oj ty babo co ty chcesz
genre:disco	0buOdq4raCl52AUNxKLKsC	Kraak & Smaak	U R Freak - Jafunk Extended Remix
genre:disco	0s6tQMG4QEe1fcr9Pemsj3	Nic Fanciulli	Medium Rare
genre:disco	3cruf5QDUVRKe3qfN3jRJo	Norman Connors	We Both Need Each Other (feat. Phyllis Hyman & Michael Henderson) - Remastered
genre:disco	63mIhqTUxRqoOZZNxHdXdZ	Moonwalk	Pendulum
genre:disco	3sIGmVlDfwPLmvMCyg5gGi	Moon Boots	Clear - Wookie Extended Mix
genre:disco	5D34D0YC2wjFBfJleOyyXD	Junior Jack	Hold Me Up (feat. Jocelyn Brown) - Michael Gray Remix
genre:disco	0XSyDLeRvFgMxKMZgAXBQo	Kool & The Gang	Na Na Na
genre:disco	0vy0KgJyR3eVrQc6Y7yXFK	The Chi-Lites	Homely Girl
genre:disco	588RIyu3ldesVJx9KtKgXd	Seamus Haji	I Love It
genre:disco	6FaEy7dn6gfQ5YXrVhH3JW	Dave Lee	Dialed Up - Micky More & Andy Tee Cosmic Mix
genre:disco	2oYWQFydjCGtiS1MqOeqch	Club Nouveau	Why You Treat Me (SOUNDBOMB Dubstep Remix)
genre:disco	3FSFV37tKjURiYms6kdKbZ	Boys	Dobra Zabawa
genre:disco	6qgXz5XepUdjTOk0nhvMds	Golden Bug	Voodoo Child
genre:disco	4My6nAPPNnxEiQ0D6YmcPT	Janusz Laskowski	Żółty liść
genre:disco	6o7987bKCKXi4XIEGDoOmM	Tesla Boy	Fire
genre:disco	2Z0ocTiPh3T5FXfD36gRkv	Fancy	China Blue
genre:disco	4lsucfQZbbUjcrWd0ofZHN	Compuphonic	Medicis - Edit
genre:disco	09KtS6e7WmohRSwVf1QZM8	Christin Stark	Wo ist die Liebe hin - Jojo Dance Mix
genre:disco	4Hnc1t0ibV0J3TlSZDDxdw	Hot Chocolate	Children of Spacemen - 2011 Remastered Version
genre:disco	6zk4i0n8TkJ6xnCV4AJgoZ	Musikapostel	Wahre Liebe
genre:disco	0495HQNkQD7x7h7NoO2J3a	Dionne Warwick	Anyone Who Had A Heart - Live
genre:disco	6FFck0SoDnmIfKPL5aSM5l	Satin Jackets	Never Enough
genre:disco	46FsQDy9dSpY2zlpPDtdvq	Roosevelt	Feels Right - Spin Session
genre:disco	6yismmdmRHNsfTufirziX0	Compuphonic	Medicis
genre:disco	15hNIXBfqiNf5nvpnz8NYF	Vicky D	This Beat Is Mine - Original Mix
genre:disco	1D3T2GfRmoLyUk1GRH5BHB	Bad Boys Blue	Warm and Tender Love (Tony Catania Remix)
genre:disco	6pwSzl0xCxjckRmNinvsy6	Cheryl Lynn	Don't Let It Fade Away
genre:disco	748eEwMT7kAWL2n5tme4uI	Mode-One	Too Young
genre:disco	1UbpBxixiBf7BfC5RJWQcf	Basta	Ciągle czuję cię - Radio Edit
genre:disco	1Fiuflgb1j4XGB4g4y9UAr	Peter Wackel	Goodbye (Am A****)
genre:disco	2KvZHEUGScghoOhuUA99qM	Pino D'Angiò	Una canzone d'amore per te
genre:disco	2NkigaZJkaAZyP9EAKHV2m	K.B. Caps	Do You Really Need Me 2012 - Club Edit
genre:disco	0WCkGERFQ8OhZdX5SqQben	Fantasy	Spiel noch einmal dieses Lied - Live - In dieser Sommernacht
genre:disco	5nE62FZpXfNzaeXiGWAeCM	Full Intention	Feel - Original Mix
genre:disco	1lLvGIgWo0jmCS32e1Gwvp	Bonfeel Electro Band	Hello Girl - Original Mix
genre:disco	1AW3brbSSQfUDhyJBabfV5	Shook	Wind on the Water
genre:disco	2hO4cmJfrv7v4x7IbOe2KD	HOSH	O fratello mio
genre:disco	3JOdzD6GyzbjQUIGX9H5MG	Hot Toddy	Freekend - Ron BaseJam Remix
genre:disco	3qAyKuEZjGgKgP8Gn9UZx9	The Dells	Always Together
genre:disco	1aNNehKljsByHdPsWCC1dd	Phonique	Something Special
genre:disco	1ZLnWCDpRGYYY9qIQJv3e1	Roberto Lee	It's My Life - Intro
genre:disco	3XrzApq8R10O6WwNwMw8t4	Deniece Williams	Silly
genre:disco	07KmiAKr2e32OpeC5lWsWi	Tom Browne	Rockin' Radio
genre:disco	4zbvRUEU2rjdryvl0pGzPl	Fun Fun	Baila Bolero - Marc Hartman Remix
genre:disco	0VPFG9S9oElxPeOqGwFP35	Radiorama	You Came - 128 BPM Workout Remix
genre:disco	3AUKpLXXrK8REAiWgxVtLy	Oliver Frank	Amore per sempre - Jetzt oder nie - Italo Maxi DJ-Mix
genre:disco	0Lszx1BPrf77PLDsz0N4Nl	Crazy P	Never Gonna Reach Me - Live
genre:disco	0tE4RvGoCBoQkmjTbA0GKZ	DJ Abschleppdienst	Sand im Arsch (und Sangria in der Blutbahn) (Das geht ab - Party Mix)
genre:disco	7e53s1pKLuxoA8ynLtUQ4j	Ian Pooley	Niteflite
genre:disco	0pwiUYRjPIttHyvxK32PZW	The Trammps	Disco Inferno - Single Edit
genre:disco	6k4C8plcmc3pw1nLj74bsv	Otto One	My Game
genre:disco	5NbTefdWSRwURXmDwO6D8O	The Bar-Kays	Give Me My Heart Back
genre:disco	0p7D5S9mhSTpqSGBXyqCf3	Deutscher Schlager	Ich war noch niemals in New York
genre:disco	2KMg49hGVtEEI9a8UIJmf9	Gameboyz	Chicken n' Drugs - Shkema Remix
genre:disco	5ZIF3QHiw61sjhbExaj8Af	Giorgio Moroder	Last Night - Original Mix
genre:disco	1azdyWWabeG0KFP1cTuUCR	Fantasy	Wenn du glaubst der Himmel stürzt ein - Live
genre:disco	4dIAwCxwvPGiDo7rHNiU9Z	Ohio Players	Fire
genre:disco	5n8CqnJq7mI53AWJWc6chR	Chaka Khan	Eternity
genre:disco	1w7T10qTGdDpR3YJCROgGD	SoundSAM	Audio Sunshine - Original Mix
genre:disco	59dGH1eMOha7iPRvaVarE5	Navid Izadi	Crew Is Stayin'(Ya'll Gotta Go)
genre:disco	6cnp42HQWAR2EMqIjNP8tt	The Magician	Sunlight - Radio Edit
genre:disco	2Y1LebYjJ0tmmj4XQyb3YL	Junior Jack	Wonder - Dub Mix
genre:disco	0GKygEzFKdDqjK6GvAM7Xx	The Magician	Sunlight (feat. Years and Years) - Watermät Remix
genre:disco	7GnuFRLoHfOY4wIz1HpgnA	Superlover	The Talking Machine - Original Mix
genre:disco	4IL4b3N7bUeUgxGjdLsPik	Penguin Prison	Show Me The Way
genre:disco	1zE3oWBYpf3Lj1Zd2UHhEX	StoneBridge	Put 'Em High - Serbsican Remix Radio
genre:disco	157gcpe4IKtohlVfpvfzGU	Four Tops	Reach Out I'll Be There - Re-Recorded - Sped Up
genre:disco	6WZwLob7wOaEFzAgzEHkte	AFFKT	Jandía
genre:disco	6frgJo8t5fXmHlsxLzsjcM	Francesco Napoli	Vai Con Lui
genre:disco	3fLnZKAgMzACL4YoCasttF	Jörg Bausch	Er sitzt auf meinem Thron - 2021
genre:disco	5FMu7WvRI5gsPUYpu3tct8	KC & The Sunshine Band	Ain't Nothin' Wrong - 2004 Remaster
genre:disco	1JLpVeGZhftR0KEiCPNkp5	Paul Johnson	Just Dance - Club Mix
genre:disco	57We0C5vb64Wks6nSyNQI6	Anna-Maria Zimmermann	Vorbei
genre:disco	0qWeAcihBdZziBRTKxQbiK	Babys Gang	Happy Birthday (To My Mammy)
genre:disco	6hC1eswtqgKmgDhSzSFEGh	Kleeer	Where Would I Be (Without Your Love)
genre:disco	3tYfhnR396eFPJK99u7kkk	Earth, Wind & Fire	Winter Wonderland
genre:disco	75h4pX6dTRORSnkhr4CHfh	Hot Since 82	Yourself
genre:disco	532Crtv39Rig0kiblq6rIF	Fatback Band	(Feel The) Rhythm of the Night - Long Remix Version
genre:disco	2kUJ6Kif6WE1kVK5sn3zEg	Anna-Maria Zimmermann	Amore Mio
genre:disco	4nDmrzMnI5jTS0NlQ78V6J	Nic Fanciulli	Wrong
genre:disco	7GWhA7xi7LV4vTEtzGWKJW	Jago	Dreams Will Guide Us - Radio Edit
genre:disco	55UneKFFr2vKnBUOZWcGC6	RAC	This Song
genre:disco	0Nu16IQRSTyZhnGwnQhKwz	Bad Boys Blue	Kisses and Tears
genre:disco	2e70yV5qJ1lapaDady4d8a	Ikke Hüftgold	Wir sind der Ballermann
genre:disco	0cl53TFIhnTfHz7NgppNND	Krystol	Too Good To Be True
genre:disco	5Kz3MTb7eGyvpLaOWUKa07	The Trammps	Twenty-Five Miles
genre:disco	2plJCULpYkEaxFMv8EolxO	Righeira	Luciano Serra pilota
genre:disco	7znJAsH8VUNje9B6fiR3sU	DC Salas	Slowtospeed
genre:disco	6WBkPOsGnrmbHrYDLoxP4M	Pawel Sobota	Jarzębina czerwona
genre:disco	6qh8TwsuxGydL7TyPum2Sw	Pomo	Back 2 U
genre:disco	6YRZfMQWXPZN01gHmryNZe	Linda Jo Rizzo	Around My Dream - 80's Reloaded
genre:disco	4DdwT5sfwhmCUZEiLMqxrn	Impuls	Please Don't Go
genre:disco	6PjugjdxOXKGS2MtOv2XAx	DC Salas	Light in the Distance - Radio-Edit
genre:disco	5kpdnMjgqP478d0245FAs3	Re.You	If You - David Mayer Remix
genre:disco	4WEoRNo2ByHRqTFNovqWZo	Nu Shooz	Told U So
genre:disco	3h5mg1P6W8zGYqOl3c9ry2	Level 42	Dive Into the Sun
genre:disco	3T1f3sbVmolc2GuUfhQA3X	K.B. Caps	Do You Really Need Me - 12" Version
genre:disco	1TQwR25BaJ950H5tCR2UGz	Cerrone	Love in C Minor - Edit
genre:disco	6l42BDnuPWMs9HpOtryx58	Donna Summer	When Love Takes over You (Pete Hammond 12" Mix) [2014 Remaster]
genre:disco	7g1IzSJoadFuC5SOkN4HLJ	Gloria Gaynor	I Will Survive
genre:disco	4QK0AgxbB5trgHunk8Gi47	Gloria Gaynor	Can't Take My Eyes off You (Remixes) - Black Box Remix
genre:disco	0fuGzkv7XUKYgRz7donMBb	Commodores	Love Canoe
genre:disco	6Nl2p1uam7K2JXx0HuA4xp	Dionigi	Dream Power - Original Mix
genre:disco	2t4P0Ch9Esye8ktzwClT7J	Re.You	Very Very - Butch Remix
genre:disco	2SD6NrTVLfC5yHpV3zeidM	Matty Valentino	Vogulisi - Apres Ski Mix
genre:disco	4sqN0gqEfyOTHLoKsXYqcc	Rose Royce	It Makes You Feel Like Dancin'
genre:disco	7KKwESHAlvirloVeapgIHy	Imagination	Tell Me Do You Want My Love (Remastered 2023)
genre:disco	761CUK5xuzQAYGTN9fzkcR	Almklausi	Eine Hütte in den Bergen
genre:disco	46jvynXnBfCLsEr5YSyQUV	Andreas Piepenburg	Ring of Fire
genre:disco	2MYlbnEfrVX0vTqy8h6lIq	Milk & Sugar	Canto del Pilón - Afterlife Remix
genre:disco	3eibXrTsqZVDffCGJgKC2B	Tommy	Joana Du geile Sau
genre:disco	2s7FCv7F11UPkuIlAWH0iK	Mallorca Cowboys	Hinter den Bergen
genre:disco	1sAx6cpuWbJR6sqhpmNn7S	Matty Valentino	Vogulisi - Après Ski 2018 Hits Mix
genre:disco	6H7BfAmI9ylKoQVYevLpDO	Manni Fest	Geh mal Bier hol'n (GmBh)
genre:disco	0v078LgA1kRbmLVyrbyfbr	Diana Ross	Pieces of Ice - 12" Mix
genre:disco	0fRPihepJRkgmd8fPpOI4w	Dynasty	Something to Remember
genre:disco	42nd473bzana9R1Hfqi3wH	Bombers	Pistolero
genre:disco	6cXqfzVkDB76Y7hPGTefg8	Venus	Za każdy uśmiech Twój
genre:disco	3DJlSOM44SDaOMShxn8FUh	Ina Colada	Auf Malle sind wir so
genre:disco	1TfdzAOe1pUdRGyCPHlKiF	Akcent	Kamelia - Thomas Blaster Remix Edit
genre:disco	7gU9qEuE0ebGrfELuDv5KM	Fair Play	Czerwona sukienka - Cover Alfa Boys
genre:disco	4hKr4xzmYGHmca61UbsMyP	Jürgen Renfordt	Der weisse Hai zeigt seine Zähne - Discomix
genre:disco	0TIEnZMnNJW8ZBpkDjUjC2	DJ Malle	30 Euro 20 Minut
genre:disco	3i1yqIO7cW0rJneodBEkZe	Łukash	Na Amen
genre:disco	6VYRocMGyEloV13T626edi	Willi Herren	Wap Bap
genre:disco	2gO19cftGGvdPqCfcsa6sX	Łukash	Dziewczyno ma - Aranż
genre:disco	30PjUndnpWgmFmJFat2Hqf	The Magician	Sunlight - Radio Edit
genre:disco	2aLY7zIKn43mJO3LuIWqAa	Coolonia	Schenk mir dein Herz
genre:disco	6DrXXVHL4ul2xC6MXhnqEH	Stylove	You Are Bambina - Extended Mix
genre:disco	7indDKFff7riKSTzTsfs0X	Kraak & Smaak	I'll Be Loving You
genre:disco	2Nv7ogborYGBEdxqKFYb9Z	Mark Sander	Ihr Trinkerlein kommet (alle Jahre wieder)
genre:disco	3FZ4tY0pxLKHRKGb3hUvqY	Martin Dawson	Soft Synth - La Fleur Remix
genre:disco	2ff3Uga9bn9s6z7CWzBETl	Rose Royce	The Magic Touch (Live)
genre:disco	0CbzS10V1H3pGTjWfYf8Bg	Evelyn "Champagne" King	Makin' Me so Proud
genre:disco	6TbipZBHbKzXyDD5RaiCXK	Macaulay	Mcoolaid
genre:disco	5yJm8yHH2GMFlBJkICUtAB	Die Frechen Engel	Du kriegst mi immer wieder rum
genre:disco	4PCUBufos3ZZyXEsaOti8V	Peter Reichinger	Der Himmel muss warten
genre:disco	5gOBkBuspWeezrACVmagVk	The Revenge	Every Night
genre:disco	5Jvqdw6L77Tu3NzmSW4wno	DJ Abschleppdienst	Sand im Arsch (und Sangria in der Blutbahn) - Das geht ab - Party Mix
genre:disco	7EZXJL5RLfcpxPEofF9YM6	Almklausi	Goodbye My Love, Goodbye
genre:disco	34WV5IE9J64EybU4WQxMDT	The Isley Brothers	I'm So Proud
genre:disco	3igHKj44OaPTTVC1g7lah6	Die Schornsteinfeger	Hunderttausend Sonnenstrahlen
genre:disco	2EstGymge9xY63dtaqjwxS	Younger Than Me	Warning Code - Curses Remix
genre:disco	1n5DTcPUjADlmYmaE9AMqp	Rodriguez Jr.	Pandora
genre:disco	7JgkX01YSJ6umXJYtay1DS	Doktor Brille	Die kleine Kneipe!
genre:disco	0BheLqbBsSzmsaPqJ2fBtx	Kay Dörfel	Ich schweb auf Wolke 7 - DJ-Mix
genre:disco	5NeZHPkQxSuEQph8RgAiqq	Der Bürgermeister	Immer wieder Sonntags - Party-Version 2011
genre:disco	30424APmyqkLGvDk443KUk	Tommy Fischer	Durch die Nacht
genre:disco	55C3KI5Xl208chWwRSHlCc	No Regular Play	Birdfeathers - Soul Clap Remix
genre:disco	5SFqfwtFVYbowucuNWjYqm	Markus Luca	Engel & Teufel - Mixmaster JJ Dance Mix
genre:disco	4VrLm129GsD7SwNEgc2aMf	Blende	Rikki - Original Mix
genre:disco	6DKlFLEE9Hpr5QI3Jwr3E6	Dionigi	A Dopamin Dream
genre:disco	06lLCcP43wotwV4iD5jOUh	Adam Chrola	Ostatni Raz Zatańczysz ze Mną
genre:disco	0TeiHf8kRXP23NmKpwYnR9	Peter Wackel	Schön ist es auf der Welt zu sein - Party-Version
genre:disco	4fzvc0RugPZmDFQQGnehtu	Markus Kölle	Zuppa Romana - Radio Version
genre:disco	6NxSUCi3bCu4ixS3wf7OPz	Andreas Zaron	Wie ein Komet - Fox Remix
genre:disco	4TqVzQvXEaOfdojk4o5heB	Dionigi	Tasma - Dub Mix
genre:disco	7six0lMbboxGKOrwePtOPT	Klaus Densow	Ich könnte tausendmal am Abend
genre:disco	2Bx3p7GDb7qTFpykp6yekH	Deutscher Schlager	Schwarze Natascha
genre:disco	50fSskmakDCqgDOzPUGeeo	Robosonic	Nine to Phife - Original Radio Edit
genre:disco	3CH3gsxH7eJxSu6NRqztV5	Oliver Frank	Liebe im Taxi - DJ Torsten Matschke Club-Mix
genre:disco	1hvkdMUQYAeS5qmBC8iQo2	The Juan Maclean	I've Waited For So Long
genre:disco	6WAyvgl7j4FO0vsSQL6sWx	Lollies	Zweite Wahl (Ganz egal)
genre:disco	6equcTdaMjV1gANnhVsHSm	Silvia Kaufmann	Echte Männer
genre:disco	0RuHK7Pc4sAp1hLAV8yiKf	J. P. Love	Pigalle (Die große Mausefalle)
genre:disco	1Ha9AtcLYopM0uHK9TWFhm	Gwen McCrae	Ease the Pain
genre:disco	2xo0TslbO8LVJJXKJqkcKi	Willi Wedel	Kaiser vom Partystrand
genre:disco	2LQJWayD6tT20tcwxkzaGE	DJ Schlager	Die Nacht von Freitag auf Montag
genre:disco	1wPp2LoPaS7Lm0IIeo0n7O	Noir	Noir Recommends 061: From Relevance Festival in Copenhagen
genre:disco	3gSZXQq1Ipb2Bxlm4TDbi5	Matty Valentino	Hey Senorita
genre:disco	0Aw3EwNxCjEvcediZaYvQv	Almklausi	Du bist meine Nr. 1
genre:disco	2TZ79ppt0c8NGhIGrZKTs7	Tanja Lasch	Er hat mich geliebt - Roger Hübner Fox Edit
genre:disco	0SGErY0YVP7TDV1i5o0uPC	Cristalli Liquidi	Sciame - Short Version
genre:disco	7wUkBVzQJVsS5TNru2roZ2	Oliver Frank	Denk nicht mehr daran
genre:disco	2K4AkiHDROIRNJiNBBnT0i	Cliff Wedge	Is This a Game - Radio Edit
genre:disco	1WXd9fzxTYLrlxmXQ9jsXW	Tensnake	Need Your Lovin - Dub Mix
genre:disco	4qiTjzbhUr2BWg7ngmqm3V	Evelyn "Champagne" King	If You Want My Lovin'
genre:disco	59ZamWhVJp18TVPD3ZM47A	Douze	Flashbacks
genre:disco	3PaZrZEBV1On1dWCuBTTws	Andreas Fulterer	1000 Träume weit (Tornerò) [Party-Oooh-Mix]
genre:disco	1Y96rnMBstSTUD5ZJgZj2j	Ejeca	Arabesque
genre:disco	4FhDsWj1F4uPtThnsKZEF0	Mirko Hirsch	Best of Friends (Instrumental Version)
genre:disco	3dj6z35EJPKwo4IVrbtyuZ	Adriatique	Feeling Good - Liem's Straight Edit
genre:disco	5GRqEZZ7gONsrVvHiOhxUG	Pattie Brooks	It's All About the Music - David's Chocolate City Hip Hop Mix
genre:disco	2m13EJFqCdzjyXEOu7uLdM	Ikke Hüftgold	Dicke Titten, Kartoffelsalat
genre:disco	1lUZPcGW0QcAEbqImYpjoP	Die Wolkenstürmer	Der Joker meines Lebens
genre:disco	7zZ2RupJy0ybGl3haftnQs	Sister Sledge	Everybody's Friend
genre:disco	6nv1rNXNqFGvPKkDnmiCGH	Tommy	Joana - Du geile Sau
genre:disco	1bFsiNuICwX72d7iKTbDlB	Markus Kölle	Schatzi schenk mir ein Foto - Radio Version
genre:disco	10ALBPBb0avDP1wVhc3Aqe	Marry	Ohne dich - Reloaded
genre:disco	3ARvUDfc1n9wHrAvbISwdV	Dionne Warwick	I Say a Little Prayer
genre:disco	20ofbkag0a2MKLfNXeqNlD	Copyright	Good For You (feat. Angie Brown) - Mixed
genre:disco	0A1hpM48Yw1gYWUq5b93pP	First Choice	Yes, Maybe No
genre:disco	2LOMgSF09ZIrPp7mwsZesa	Gloria Gaynor	I Will Survive
genre:disco	1BnTpyVxMdh4ZjltoX2EGF	Dionigi	Communicate Between Music
genre:disco	5GiJS6ZJzvGYYHDPRSJ1LZ	T-Connection	Choosing
genre:disco	35khg44WI7iVya7xdlUElJ	Foxpiraten	Das erste Mal im Leben - Tanz Mix
genre:disco	1dObmpOggnKGWo33RI0AMl	Sabbotage	Wir haben den größten Durst
genre:disco	53zzL6o3WE09zMd1R3RL2p	Partyvision	Save Me - SOS-Fox-Mix
genre:disco	72cCU3L4YsaEkb55cJC12Z	Joy Peters	Winter in My Heart - DJ Version Dubstrumental, Bonus Track
genre:disco	6FKOQRx2R0Qk5j06bAtaq1	CHIC	A Warm Summer Night
genre:disco	26rkibIgBkFvo4g2X9GY9H	Sasha Berger	SCHANANA ( lass uns leben ) - Single cut
genre:disco	3AJXeYR04sCS1oQxM7ldrf	Commodores	Sing A Simple Song
genre:disco	36kZD6Mysw5wUd6BOSEoqR	Adam Chrola	Kiedy ze Mną Śpisz
genre:disco	4fjEBElFnJkNKQ6OK1kWJE	Alejandro Paz	Hoffnung
genre:disco	04LgCZ87d4JZcLiiA1YRoj	Tim Toupet	Hello Again
genre:disco	11yDmTsp3VzknAhMF8RhFi	The Stylistics	You Make Me Feel Brand New - Live
